stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,link,images,occasion,age_group,product_location,condition
Stitched,3.8/5 (14 reviews),1.00 kg,Pack Of 3 Printed T-Shirts,http://www.kaymu.com.np/pack-of-3-printed-t-shirts-1681321.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7390-1231861-1-zoom.jpg,AsianCotton,"Rs 1,089",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Yak Nepal Printed T-Shirt (Maroon),http://www.kaymu.com.np/yak-nepal-printed-t-shirt-maroon-1681319.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7284-9131861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Black Top Coastel Baseball T-Shirt,http://www.kaymu.com.np/black-top-coastel-baseball-t-shirt-300851.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5399-158003-1-zoom.jpg,AwesomeDeal,"Rs 1,100",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Never Ending Printed T-Shirt (Maroon),http://www.kaymu.com.np/never-ending-printed-t-shirt-maroon-1681313.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7171-3131861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Key Printed T-Neck T-Shirt For Men Black,http://www.kaymu.com.np/key-printed-t-neck-t-shirt-for-men-black-1666142.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4663-2416661-1-zoom.jpg,AwesomeDeal,"Rs 1,200",,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Devanagari Letters Printed T-Shirt,http://www.kaymu.com.np/devanagari-letters-printed-t-shirt-101603.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4118-306101-1-zoom.jpg,AsianCotton,Rs 387,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (226 reviews),1.00 kg,Vneck printed tshirt,http://www.kaymu.com.np/vneck-printed-tshirt-113306.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9940-603311-1-zoom.jpg,InduCollection,Rs 560,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Manchester United The Red Devils Printed T-Shirt,http://www.kaymu.com.np/manchester-united-the-red-devils-printed-t-shirt-1679746.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7600-6479761-1-zoom.jpg,OptionWearPatan,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (226 reviews),1.00 kg,Printed vneck tshirt black color,http://www.kaymu.com.np/printed-vneck-tshirt-black-color-113305.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9938-503311-1-zoom.jpg,InduCollection,Rs 600,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Full Sleeve Grey Round Neck T-Shirt,http://www.kaymu.com.np/full-sleeve-grey-round-neck-t-shirt-1680365.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2512-5630861-1-zoom.jpg,LR Enterprises,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,White Round Neck T-Shirt,http://www.kaymu.com.np/white-round-neck-t-shirt-1680357.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2020-7530861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Tibetian Mantra Printed T-Shirt (Maroon),http://www.kaymu.com.np/tibetian-mantra-printed-t-shirt-maroon-1681317.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7290-7131861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (226 reviews),1.00 kg,Printed roundneck tshirt,http://www.kaymu.com.np/printed-roundneck-tshirt-113307.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9990-703311-1-zoom.jpg,InduCollection,Rs 250,,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (14 reviews),0.25 kg,Bhairab Printed T-Shirt (Blue),http://www.kaymu.com.np/bhairab-printed-t-shirt-blue-1681311.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7170-1131861-1-zoom.jpg,AsianCotton,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Men's Black T-Shirt With Buttons,http://www.kaymu.com.np/mens-black-t-shirt-with-buttons-1680348.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1720-8430861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Black Round Neck T-Shirt,http://www.kaymu.com.np/black-round-neck-t-shirt-1680354.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1900-4530861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Fashion Raw T-Shirt With Buttons (White),http://www.kaymu.com.np/fashion-raw-t-shirt-with-buttons-white-1680384.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8625-4830861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Men's Black V-Neck T-Shirt,http://www.kaymu.com.np/mens-black-v-neck-t-shirt-1680360.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2145-0630861-1-zoom.jpg,LR Enterprises,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.30 kg,Men's Toys Black T-shirt,http://www.kaymu.com.np/mens-toys-black-t-shirt-1680311.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9630-1130861-1-zoom.jpg,Lifestyle,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.10 kg,Red Round Neck Printed T-shirt - Spain (Ramos),http://www.kaymu.com.np/red-round-neck-printed-t-shirt-spain-ramos-1684159.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7214-9514861-1-zoom.jpg,Momentsclothing,Rs 800,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Full Sleeve Brown Round Neck T-Shirt,http://www.kaymu.com.np/full-sleeve-brown-round-neck-t-shirt-1680411.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9765-1140861-1-zoom.jpg,LR Enterprises,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (88 reviews),0.30 kg,New York Love At First Sight T-shirt - White,http://www.kaymu.com.np/new-york-love-at-first-sight-t-shirt-white-1680308.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9446-8030861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Maroon Round Neck T-Shirt With Zipper,http://www.kaymu.com.np/maroon-round-neck-t-shirt-with-zipper-1680385.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8628-5830861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.20 kg,White Round Neck Printed T-Shirt - Portugal (Ronaldo),http://www.kaymu.com.np/white-round-neck-printed-t-shirt-portugal-ronaldo-1684154.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0337-4514861-1-zoom.jpg,Momentsclothing,Rs 800,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Fashion Raw T-Shirt With Buttons (Maroon),http://www.kaymu.com.np/fashion-raw-t-shirt-with-buttons-maroon-1680404.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9699-4040861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.10 kg,Blue Round Neck T-Shirt - France (Pogba),http://www.kaymu.com.np/blue-round-neck-t-shirt-france-pogba-1684160.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0337-0614861-1-zoom.jpg,Momentsclothing,Rs 800,,,Casual,More than 12 years,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,Fashion Raw T-Shirt With Buttons (Blue),http://www.kaymu.com.np/fashion-raw-t-shirt-with-buttons-blue-1680386.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8631-6830861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (88 reviews),0.30 kg,New York Love At First Sight Tshirt - Blue,http://www.kaymu.com.np/new-york-love-at-first-sight-tshirt-blue-1680307.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9397-7030861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.30 kg,Orange V-Neck Pocket T-shirt,http://www.kaymu.com.np/orange-v-neck-pocket-t-shirt-1680322.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0232-2230861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (75 reviews),0.30 kg,White Round Neck T-Shirt With Zipper,http://www.kaymu.com.np/white-round-neck-t-shirt-with-zipper-1680356.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2018-6530861-1-zoom.jpg,LR Enterprises,"Rs 1,199",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.30 kg,Henley Blue T-shirt,http://www.kaymu.com.np/henley-blue-t-shirt-1680399.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9461-9930861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.30 kg,Heather Grey Jack and Jones T-shirt,http://www.kaymu.com.np/heather-grey-jack-and-jones-t-shirt-1680400.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9520-0040861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.25 kg,V-Neck Pocket T-shirt - Heather Grey,http://www.kaymu.com.np/v-neck-pocket-t-shirt-heather-grey-1680395.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9219-5930861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (88 reviews),0.30 kg,Black Henley T-shirt,http://www.kaymu.com.np/black-henley-t-shirt-1680401.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9577-1040861-1-zoom.jpg,Lifestyle,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Cedar Wood Style Men's T-Shirt (Blue),http://www.kaymu.com.np/cedar-wood-style-mens-t-shirt-blue-1673266.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9281-6623761-1-zoom.jpg,Brandlanceapparel,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (6 reviews),0.35 kg,Men's Casual Blue T-Shirt,http://www.kaymu.com.np/mens-casual-blue-t-shirt-1675197.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3178-7915761-1-zoom.jpg,Mirrors,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Cedar Wood Style Men's T-Shirt (Faded Blue),http://www.kaymu.com.np/cedar-wood-style-mens-t-shirt-faded-blue-1673269.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9585-9623761-1-zoom.jpg,Brandlanceapparel,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (72 reviews),0.30 kg,Cedar Wood Style Men's T-Shirt (Yellow),http://www.kaymu.com.np/cedar-wood-style-mens-t-shirt-yellow-1673264.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8922-4623761-1-zoom.jpg,Brandlanceapparel,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.5/5 (8 reviews),0.30 kg,Black Cristiano Ronaldo T-shirt,http://www.kaymu.com.np/black-cristiano-ronaldo-t-shirt-1671653.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9907-3561761-1-zoom.jpg,SportsArena,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (72 reviews),0.25 kg,Jack and Jones Grey T-Shirt,http://www.kaymu.com.np/jack-and-jones-grey-t-shirt-1665981.html,Men's,,Cotton,http://static.kaymu.com.np/p/jack-jones-2672-1895661-1-zoom.jpg,Brandlanceapparel,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Cedar Wood Style Men's T-Shirt (Red),http://www.kaymu.com.np/cedar-wood-style-mens-t-shirt-red-1673270.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9701-0723761-1-zoom.jpg,Brandlanceapparel,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (6 reviews),0.30 kg,Pocket Style Men's Sky Blue T-Shirt,http://www.kaymu.com.np/pocket-style-mens-sky-blue-t-shirt-1675394.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1464-4935761-1-zoom.jpg,Mirrors,"Rs 1,000",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Jack and Jones Army Green T-Shirt for Men's,http://www.kaymu.com.np/jack-and-jones-army-green-t-shirt-for-mens-1665984.html,Men's,,Cotton,http://static.kaymu.com.np/p/jack-jones-2784-4895661-1-zoom.jpg,Brandlanceapparel,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (6 reviews),0.30 kg,Maroon V-Neck T-Shirt for Men,http://www.kaymu.com.np/maroon-v-neck-t-shirt-for-men-1675397.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1754-7935761-1-zoom.jpg,Mirrors,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.5/5 (2 reviews),0.25 kg,Armani Jeans Tshirt - Grey,http://www.kaymu.com.np/armani-jeans-tshirt-grey-1684554.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7605-4554861-1-zoom.jpg,RedPanda,"Rs 1,150",,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4/5 (6 reviews),0.30 kg,Red and Blue Men's Casual T-Shirt,http://www.kaymu.com.np/red-and-blue-mens-casual-t-shirt-1675398.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1816-8935761-1-zoom.jpg,Mirrors,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.2/5 (15 reviews),0.30 kg,Adidas Sports Round Neck T-Shirt,http://www.kaymu.com.np/adidas-sports-round-neck-t-shirt-243672.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-1635-276342-1-zoom.jpg,CottonOn,"Rs 1,200",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Lader Wood Style Men's T-Shirt (Light Green),http://www.kaymu.com.np/lader-wood-style-mens-t-shirt-light-green-1673265.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9105-5623761-1-zoom.jpg,Brandlanceapparel,Rs 999,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.30 kg,Vastra Printed V-Neck T-Shirt,http://www.kaymu.com.np/vastra-printed-v-neck-t-shirt-1663711.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2410-1173661-1-zoom.jpg,Bastra,Rs 450,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Red Easy Premium England 1968 T-Shirt,http://www.kaymu.com.np/red-easy-premium-england-1968-t-shirt-1666481.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9862-1846661-1-zoom.jpg,ElevateTrading,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Sky Blue Espirit Printed T-Shirt for Men's,http://www.kaymu.com.np/sky-blue-espirit-printed-t-shirt-for-mens-1666465.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8779-5646661-1-zoom.jpg,ElevateTrading,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.60 kg,Pack Of 3 Plain T-Shirts for Men's,http://www.kaymu.com.np/pack-of-3-plain-t-shirts-for-mens-1335232.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3468-2325331-1-zoom.jpg,Bastra,"Rs 1,150",,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Helicopter Printed Pink Round Neck T-Shirt,http://www.kaymu.com.np/helicopter-printed-pink-round-neck-t-shirt-1673275.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9995-5723761-1-zoom.jpg,Brandlanceapparel,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.25 kg,Plain Purple V-Neck T-Shirt,http://www.kaymu.com.np/plain-purple-v-neck-t-shirt-1663715.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2396-5173661-1-zoom.jpg,Bastra,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.30 kg,Helicopter Printed Black Round Neck T-Shirt,http://www.kaymu.com.np/helicopter-printed-black-round-neck-t-shirt-1673274.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9941-4723761-1-zoom.jpg,Brandlanceapparel,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,H & M Urban Beats Sky Blue T-Shirt for Men's,http://www.kaymu.com.np/h-m-urban-beats-sky-blue-t-shirt-for-mens-1666478.html,Men's,,Cotton,http://static.kaymu.com.np/p/h-m-9741-8746661-1-zoom.jpg,ElevateTrading,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.80 kg,Pack Of 4 Plain T-Shirts for Men's,http://www.kaymu.com.np/pack-of-4-plain-t-shirts-for-mens-1335233.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2096-3325331-1-zoom.jpg,Bastra,"Rs 1,500",,,,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.25 kg,Plain Yellow Round Neck T-Shirt,http://www.kaymu.com.np/plain-yellow-round-neck-t-shirt-1663712.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2409-2173661-1-zoom.jpg,Bastra,Rs 399,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.60 kg,Pack Of 2 Yellow & Dark Grey Cedarwood Men's T-Shirts,http://www.kaymu.com.np/pack-of-2-yellow-dark-grey-cedarwood-mens-t-shirts-1682260.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4919-0622861-1-zoom.jpg,Brandlanceapparel,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.60 kg,Pack Of 2 Blue & Yellow Cedarwood Men's T-Shirts,http://www.kaymu.com.np/pack-of-2-blue-yellow-cedarwood-mens-t-shirts-1682257.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4800-7522861-1-zoom.jpg,Brandlanceapparel,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (72 reviews),0.25 kg,Jack And Jones Navy Blue T-Shirt,http://www.kaymu.com.np/jack-and-jones-navy-blue-t-shirt-1665975.html,Men's,,Cotton,http://static.kaymu.com.np/p/jack-jones-2677-5795661-1-zoom.jpg,Brandlanceapparel,Rs 799,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.45 kg,Pack Of 2 Plain T-Shirts for Men's,http://www.kaymu.com.np/pack-of-2-plain-t-shirts-for-mens-1664261.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3282-1624661-1-zoom.jpg,Bastra,Rs 770,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.30 kg,Vastra Black V-Neck T-Shirt,http://www.kaymu.com.np/vastra-black-v-neck-t-shirt-1663705.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2427-5073661-1-zoom.jpg,Bastra,Rs 450,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Dark Grey Espirit Printed T-Shirt for Men's,http://www.kaymu.com.np/dark-grey-espirit-printed-t-shirt-for-mens-1666471.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9442-1746661-1-zoom.jpg,ElevateTrading,Rs 790,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Dark Green Espirit Score 68 T-Shirt for Men's,http://www.kaymu.com.np/dark-green-espirit-score-68-t-shirt-for-mens-1666468.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9200-8646661-1-zoom.jpg,ElevateTrading,Rs 790,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Yellow Brazil 2002 Printed Round Neck T-Shirt,http://www.kaymu.com.np/yellow-brazil-2002-printed-round-neck-t-shirt-1666421.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3270-1246661-1-zoom.jpg,ElevateTrading,Rs 790,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Green Edc Brand Printed T-Shirt for Men's,http://www.kaymu.com.np/green-edc-brand-printed-t-shirt-for-mens-1666473.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9561-3746661-1-zoom.jpg,ElevateTrading,Rs 790,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.8/5 (263 reviews),0.60 kg,Pack Of 3 Plain T-Shirts for Men's,http://www.kaymu.com.np/pack-of-3-plain-t-shirts-for-mens-1664264.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3258-4624661-1-zoom.jpg,Bastra,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Angelo Litrico Round Neck Printed Neon Green T-Shirt,http://www.kaymu.com.np/angelo-litrico-round-neck-printed-neon-green-t-shirt-1666438.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5605-8346661-1-zoom.jpg,ElevateTrading,Rs 699,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.60 kg,Pack Of 2 Teal & Dark Grey Cedarwood Men's T-Shirts,http://www.kaymu.com.np/pack-of-2-teal-dark-grey-cedarwood-mens-t-shirts-1682252.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4622-2522861-1-zoom.jpg,Brandlanceapparel,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.50 kg,Pack Of 2 Green & Navy Blue Plain V-Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-2-green-navy-blue-plain-v-neck-t-shirt-for-men-1682144.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3399-4412861-1-zoom.jpg,Bastra,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (103 reviews),0.30 kg,Cream Edc Brand Printed T-Shirt for Men's,http://www.kaymu.com.np/cream-edc-brand-printed-t-shirt-for-mens-1666474.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9620-4746661-1-zoom.jpg,ElevateTrading,Rs 790,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.8/5 (263 reviews),0.50 kg,Pack Of 2 Yellow & Green Plain V-Neck T-shirt for Men,http://www.kaymu.com.np/pack-of-2-yellow-green-plain-v-neck-t-shirt-for-men-1682152.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3880-2512861-1-zoom.jpg,Bastra,Rs 849,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (72 reviews),0.60 kg,Pack Of 2 Maroon & Teal Cedarwood Men's T-Shirts,http://www.kaymu.com.np/pack-of-2-maroon-teal-cedarwood-mens-t-shirts-1682253.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4680-3522861-1-zoom.jpg,Brandlanceapparel,Rs 850,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
